ubigeo,departamento,distrito,promedio_semanal,mediana_semanal,maximo_semanal,desviacion_semanal,pct_semanas_alta,crecimiento_promedio,frecuencia_semanas_con_casos,semana_pico,cluster,pca_1,pca_2
110507,ICA,SAN CLEMENTE,6.193467336683417,0.0,162,19.578864040676745,0.2864321608040201,0.12811970361727995,0.39949748743718594,9.0,0,1.3210622035965682,-0.028808106511470876
110508,ICA,TUPAC AMARU INCA,4.979591836734694,0.0,106,14.749769691620669,0.3673469387755102,0.10729297872515647,0.3673469387755102,10.0,0,0.8261792114188786,0.1332663058786683
120301,JUNIN,CHANCHAMAYO,3.640198511166253,0.0,54,7.41572370762439,0.2853598014888337,0.16139827380633925,0.49379652605459057,19.0,0,0.5953529368391861,0.8231512888879992
120302,JUNIN,PERENE,3.661488143908422,1.0,46,6.633487241080528,0.2804578904333606,0.18020690221906752,0.5584627964022895,14.0,0,1.1708123630848293,1.8944871239657837
120303,JUNIN,PICHANAQUI,2.2291666666666665,0.0,30,4.3531577778537835,0.2375,0.14603742647075313,0.45,6.0,0,0.1820237455637867,0.842647321586641
120304,JUNIN,SAN LUIS DE SHUARO,0.1856573705179283,0.0,9,0.8504706138810191,0.0796812749003984,0.04363149034201667,0.0796812749003984,51.0,1,-1.0281919582642418,-0.09556588493863524
120305,JUNIN,SAN RAMON,2.8984375,0.0,73,7.74560343411627,0.228125,0.10464095126122085,0.33046875,49.0,1,0.20509636341990237,0.3007042709013045
120306,JUNIN,VITOC,0.02607232968881413,0.0,3,0.1927878725906732,0.020185029436501262,0.010030864197530865,0.021026072329688814,23.0,1,-1.2101399685228822,-0.23875031384866707
120501,JUNIN,JUNIN,0.025,0.0,1,0.15612494995995996,0.012658227848101266,0.006329113924050633,0.025,23.0,1,-1.2073788430510253,-0.22175518767372132
120601,JUNIN,SATIPO,3.015552099533437,0.0,94,7.253233791482998,0.2527216174183515,0.16192555071861264,0.44090202177293936,48.0,0,0.4947222697098307,0.5954032846182695
120602,JUNIN,COVIRIALI,0.19428090832632464,0.0,6,0.6498502837065546,0.11269974768713205,0.04618205868205868,0.1135407905803196,4.0,1,-0.9662292111653639,0.01645935124976768
120603,JUNIN,LLAYLLA,0.11178247734138973,0.0,4,0.4723920242629169,0.06948640483383686,0.041729702471003535,0.07099697885196375,51.0,1,-1.0794241615337552,-0.10030563719210633
120604,JUNIN,MAZAMARI,1.222967309304275,0.0,25,2.953210237843925,0.19865884325230512,0.12913056090501962,0.30427493713327747,7.0,1,-0.3109129258814114,0.470482444899588
120605,JUNIN,PAMPA HERMOSA,0.012182741116751269,0.0,1,0.10970105713088404,0.01116751269035533,0.0040650406504065045,0.012182741116751269,5.0,1,-1.2384411496105534,-0.2585855915943915
120606,JUNIN,PANGOA,2.630114566284779,0.0,67,6.570205761709092,0.24877250409165302,0.11838053142699602,0.3445171849427169,10.0,1,0.15364550480201222,0.3887102735144811
120607,JUNIN,RIO NEGRO,0.9640816326530612,0.0,27,2.6011645103035375,0.2677551020408163,0.12399395337934915,0.26857142857142857,49.0,1,-0.42586907078792563,0.37290231333910506
120608,JUNIN,RIO TAMBO,0.37510513036164844,0.0,19,1.2015910085972348,0.1808242220353238,0.10397764412915929,0.1808242220353238,48.0,1,-0.7498070713002404,0.17277604421505874
120609,JUNIN,VIZCATAN DEL ENE,0.20448877805486285,0.0,6,0.6059388548024913,0.15211970074812967,0.06418452380952382,0.1546134663341646,45.0,1,-0.8763365938443377,0.13974234449433312
130101,LA LIBERTAD,TRUJILLO,11.31832298136646,0.0,800,63.071532688661726,0.18555900621118013,0.06277944368898213,0.18633540372670807,14.0,2,4.308278658629434,-3.1712322874484635
130102,LA LIBERTAD,EL PORVENIR,12.125874125874127,0.0,543,47.36393515178645,0.24242424242424243,0.08428061575719653,0.24242424242424243,16.0,0,3.4327378777673427,-2.087211534863898
130103,LA LIBERTAD,FLORENCIA DE MORA,5.61796875,0.0,343,29.248186198019585,0.165625,0.0631298167374586,0.165625,12.0,0,1.467034855436765,-1.3370025210701837
130104,LA LIBERTAD,HUANCHACO,2.3402722177742192,0.0,190,12.783733669127159,0.14171337069655723,0.04873321168179783,0.14171337069655723,11.0,1,0.15729915530065683,-0.6239264016894348
130105,LA LIBERTAD,LA ESPERANZA,14.037267080745341,0.0,975,76.1549489587922,0.25,0.07113156645154957,0.25,15.0,2,5.585402872867898,-3.719847810137655
130106,LA LIBERTAD,LAREDO,4.439500390320062,0.0,192,19.457946432645016,0.16081186572989853,0.06765256524730653,0.16081186572989853,16.0,0,0.6586335890815012,-0.7708862186934506
130107,LA LIBERTAD,MOCHE,2.5507020280811235,0.0,335,21.21340943263875,0.09438377535101404,0.024466209097035268,0.09516380655226209,12.0,0,0.6830605821823058,-1.280552359063827
130108,LA LIBERTAD,POROTO,0.3953488372093023,0.0,3,0.7817551773940283,0.0,0.1785714285714286,0.2558139534883721,14.0,1,-0.6335701817250668,0.44007105956576326
130109,LA LIBERTAD,SALAVERRY,3.987309644670051,0.0,159,17.609478912912873,0.20050761421319796,0.05797968429756314,0.20050761421319796,11.0,0,0.5576389325330212,-0.5296307435753221
130110,LA LIBERTAD,SIMBAL,0.5245901639344263,0.0,7,1.275321333690277,0.0,0.2079166666666667,0.2459016393442623,13.0,1,-0.6153609138778473,0.387744006432843
130111,LA LIBERTAD,VICTOR LARCO HERRERA,0.3487460815047022,0.0,39,2.422434329937722,0.0493730407523511,0.015104901567627409,0.050156739811912224,16.0,1,-0.954426122033903,-0.2884786590270715
